0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label,split
-58.0,-52.0,-40.0,-43.0,-60.0,-55.0,-54.0,-51.0,45.8454,-32.5588,-58.0,-52.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,45.7631,-32.1958,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,46.8384,-30.0639,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,45.6506,-30.9742,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.8558,-32.0903,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.3709,-33.5534,-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,4.5_7.5,train
-58.0,-52.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,45.7631,-32.1958,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,46.8384,-30.0639,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,45.6506,-30.9742,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.8558,-32.0903,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.3709,-33.5534,-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,4.5_7.5,train
-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,46.8384,-30.0639,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,45.6506,-30.9742,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.8558,-32.0903,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.3709,-33.5534,-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,4.5_7.5,train
-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,45.6506,-30.9742,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.8558,-32.0903,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.3709,-33.5534,-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,4.5_7.5,train
-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.8558,-32.0903,-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.3709,-33.5534,-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,4.5_7.5,train
-58.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,44.3709,-33.5534,-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,4.5_7.5,train
-65.0,-53.0,-39.0,-47.0,-60.0,-55.0,-54.0,-51.0,43.1146,-33.3526,-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,4.5_7.5,train
-65.0,-53.0,-40.0,-47.0,-60.0,-55.0,-54.0,-51.0,42.5663,-35.2241,-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,4.5_7.5,train
-65.0,-53.0,-42.0,-49.0,-60.0,-55.0,-54.0,-51.0,41.4369,-35.3013,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,4.5_7.5,train
-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-54.0,-51.0,41.25,-34.4224,-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,4.5_7.5,train
-63.0,-52.0,-42.0,-49.0,-60.0,-53.0,-49.0,-56.0,44.8344,-32.5591,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,4.5_7.5,train
-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-49.0,-56.0,44.6037,-33.5706,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,4.5_7.5,train
-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,44.1427,-34.2208,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,4.5_7.5,train
-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,45.2142,-34.2975,-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,4.5_7.5,train
-63.0,-52.0,-42.0,-49.0,-63.0,-53.0,-71.0,-57.0,43.9854,-33.1388,-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,4.5_7.5,train
-54.0,-52.0,-42.0,-57.0,-63.0,-53.0,-71.0,-57.0,45.7068,-33.9119,-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,4.5_7.5,train
-54.0,-46.0,-36.0,-57.0,-63.0,-53.0,-71.0,-57.0,44.7696,-34.1506,-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,4.5_7.5,train
-53.0,-46.0,-36.0,-58.0,-51.0,-52.0,-71.0,-57.0,45.5094,-33.8614,-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,4.5_7.5,train
-53.0,-44.0,-36.0,-58.0,-51.0,-52.0,-49.0,-46.0,45.6495,-33.5784,-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,4.5_7.5,train
-54.0,-44.0,-36.0,-56.0,-54.0,-50.0,-49.0,-46.0,45.2916,-33.7946,-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,4.5_7.5,train
-54.0,-47.0,-34.0,-56.0,-54.0,-50.0,-54.0,-43.0,45.7134,-32.5462,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,-57.0,-51.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.9286,-33.2728,4.5_7.5,train
-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.3583,-33.4209,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,-57.0,-51.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.9286,-33.2728,-57.0,-54.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.8057,-34.7572,4.5_7.5,train
-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.5713,-33.4307,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,-57.0,-51.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.9286,-33.2728,-57.0,-54.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.8057,-34.7572,-57.0,-54.0,-40.0,-46.0,-54.0,-50.0,-54.0,-43.0,45.1306,-33.1852,4.5_7.5,train
-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.3316,-33.6308,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,-57.0,-51.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.9286,-33.2728,-57.0,-54.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.8057,-34.7572,-57.0,-54.0,-40.0,-46.0,-54.0,-50.0,-54.0,-43.0,45.1306,-33.1852,-57.0,-50.0,-38.0,-46.0,-58.0,-50.0,-54.0,-43.0,44.9396,-31.9874,4.5_7.5,train
-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.0366,-33.2446,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,-57.0,-51.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.9286,-33.2728,-57.0,-54.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.8057,-34.7572,-57.0,-54.0,-40.0,-46.0,-54.0,-50.0,-54.0,-43.0,45.1306,-33.1852,-57.0,-50.0,-38.0,-46.0,-58.0,-50.0,-54.0,-43.0,44.9396,-31.9874,-57.0,-50.0,-38.0,-47.0,-58.0,-50.0,-60.0,-43.0,44.6127,-31.7659,4.5_7.5,train
-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,45.9799,-32.8829,-55.0,-47.0,-34.0,-55.0,-54.0,-50.0,-54.0,-43.0,44.359,-35.1008,-55.0,-47.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2846,-33.0798,-57.0,-51.0,-35.0,-48.0,-54.0,-50.0,-54.0,-43.0,44.2197,-33.896,-57.0,-51.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.9286,-33.2728,-57.0,-54.0,-35.0,-46.0,-54.0,-50.0,-54.0,-43.0,43.8057,-34.7572,-57.0,-54.0,-40.0,-46.0,-54.0,-50.0,-54.0,-43.0,45.1306,-33.1852,-57.0,-50.0,-38.0,-46.0,-58.0,-50.0,-54.0,-43.0,44.9396,-31.9874,-57.0,-50.0,-38.0,-47.0,-58.0,-50.0,-60.0,-43.0,44.6127,-31.7659,-75.0,-50.0,-41.0,-47.0,-58.0,-49.0,-60.0,-61.0,45.4519,-30.5101,4.5_7.5,train
