elapsed_s,tag_hex_id,position_x,position_y,yaw_map
45.141,0xC0,4.7242,8.8377,155.94
45.179,0xC0,4.7401,8.8193,159.5
45.185,0xC0,4.7357,8.809,159.5
45.191,0xC0,4.7325,8.7986,159.5
45.197,0xC0,4.7285,8.789,159.5
45.204,0xC0,4.7253,8.7795,159.5
45.234,0xC0,4.7319,8.7611,162.94
45.24,0xC0,4.7323,8.7529,162.94
45.246,0xC0,4.7332,8.7449,162.94
45.253,0xC0,4.7335,8.738,162.94
45.282,0xC0,4.7516,8.7226,166.25
45.285,0xC0,4.7585,8.7198,166.25
45.289,0xC0,4.7672,8.7149,166.25
45.329,0xC0,4.7898,8.6945,169.38
45.332,0xC0,4.7957,8.6887,169.38
45.337,0xC0,4.8012,8.6824,169.38
45.373,0xC0,4.8195,8.6617,171.94
45.377,0xC0,4.8234,8.6528,171.94
45.381,0xC0,4.8259,8.6436,171.94
45.385,0xC0,4.8279,8.6347,171.94
45.422,0xC0,4.8449,8.6064,171.94
45.425,0xC0,4.8463,8.5944,171.94
45.43,0xC0,4.8466,8.5825,171.94
45.433,0xC0,4.846,8.5719,171.94
45.468,0xC0,4.8609,8.5411,171.94
45.601,0xC0,4.9125,8.452,179.12
45.607,0xC0,4.9098,8.4446,179.12
45.613,0xC0,4.9072,8.4388,179.12
45.618,0xC0,4.8956,8.4329,179.12
45.625,0xC0,4.8848,8.4272,179.12
45.634,0xC0,4.8735,8.4127,179.12
45.641,0xC0,4.877,8.3936,179.12
45.704,0xC0,4.911,8.3361,182.06
45.711,0xC0,4.9259,8.3248,182.06
45.719,0xC0,4.9402,8.3121,182.06
45.723,0xC0,4.9464,8.3251,182.06
45.807,0xC0,4.9865,8.2973,184.81
45.812,0xC0,4.9974,8.3142,184.81
45.817,0xC0,4.9,8.3253,184.81
45.82,0xC0,4.9,8.3327,184.81
45.825,0xC0,4.9,8.3388,184.81
45.828,0xC0,4.9,8.3443,184.81
45.833,0xC0,4.9,8.3476,184.81
45.836,0xC0,4.9,8.3536,184.81
45.909,0xC0,4.9,8.3338,186.62
45.917,0xC0,4.9,8.3416,186.62
45.924,0xC0,4.9,8.3474,186.62
45.93,0xC0,4.9,8.3559,186.62
45.934,0xC0,4.9,8.3629,186.62
45.937,0xC0,4.9,8.3702,186.62
45.942,0xC0,4.9,8.3776,186.62
46.01,0xC0,4.9,8.3712,189.25
46.014,0xC0,4.9,8.3792,189.25
46.018,0xC0,4.9,8.3871,189.25
46.023,0xC0,4.9,8.3896,189.25
46.03,0xC0,4.9,8.3897,189.25
46.035,0xC0,4.9,8.3884,189.25
46.042,0xC0,4.9,8.3866,189.25
46.061,0xC0,4.9,8.3808,190.62
46.065,0xC0,4.9,8.3787,190.62
46.069,0xC0,4.9876,8.3713,190.62
46.107,0xC0,4.9751,8.3504,191.75
46.109,0xC0,4.966,8.3365,191.75
46.112,0xC0,4.9608,8.322,191.75
46.152,0xC0,4.9584,8.2906,193.0
46.155,0xC0,4.9626,8.2746,193.0
46.22,0xC0,4.9717,8.2272,195.12
46.266,0xC0,4.9808,8.1893,195.12
46.272,0xC0,4.984,8.1664,195.12
46.278,0xC0,4.9869,8.1442,195.12
46.284,0xC0,4.9898,8.1245,195.12
46.291,0xC0,4.9927,8.106,195.12
46.296,0xC0,4.9954,8.09,195.12
46.314,0xC0,4.9987,8.0681,195.62
46.32,0xC0,4.9,8.0545,195.62
46.419,0xC0,4.9,7.9749,196.06
46.422,0xC0,4.9,7.9719,196.06
46.427,0xC0,4.9,7.9687,196.06
46.43,0xC0,4.9,7.9654,196.06
46.437,0xC0,4.9,7.9625,196.31
46.441,0xC0,4.9,7.9632,196.56
46.445,0xC0,4.9,7.9642,196.56
46.465,0xC0,4.9,7.9544,196.56
46.467,0xC0,4.9,7.9586,196.56
46.47,0xC0,4.9,7.9638,196.56
46.473,0xC0,4.9,7.9678,196.56
46.511,0xC0,4.9,7.9465,196.56
46.514,0xC0,4.9,7.9493,196.56
46.519,0xC0,4.9,7.9518,196.56
46.559,0xC0,4.9,7.9313,196.69
46.562,0xC0,4.9,7.9346,196.69
46.615,0xC0,4.9,7.9187,196.25
46.621,0xC0,4.9,7.9271,196.25
46.629,0xC0,4.9,7.9349,196.25
46.632,0xC0,4.9,7.9391,196.25
46.636,0xC0,4.9,7.9409,196.25
46.64,0xC0,4.9,7.9428,196.25
46.729,0xC0,4.9,7.9029,196.25
46.732,0xC0,4.9,7.9022,196.25
46.738,0xC0,4.9,7.8997,196.25
46.741,0xC0,4.9907,7.8979,196.25
46.747,0xC0,4.9798,7.8953,196.25
46.749,0xC0,4.9712,7.8923,196.25
46.757,0xC0,4.9665,7.879,196.25
46.779,0xC0,4.9583,7.8508,196.25
46.783,0xC0,4.9524,7.8323,196.25
46.793,0xC0,4.9469,7.8146,196.25
46.937,0xC0,4.9126,7.7068,192.12
46.944,0xC0,4.8984,7.6912,192.12
46.95,0xC0,4.887,7.6751,192.12
46.953,0xC0,4.8783,7.6616,192.12
46.981,0xC0,4.8772,7.6256,191.75
46.985,0xC0,4.8881,7.6054,191.75
47.04,0xC0,4.8926,7.5397,191.88
47.137,0xC0,4.9009,7.4453,192.19
47.19,0xC0,4.9221,7.3956,192.38
47.197,0xC0,4.942,7.3919,192.38
47.204,0xC0,4.9572,7.3865,192.38
47.209,0xC0,4.969,7.3836,192.38
47.217,0xC0,4.9654,7.388,192.38
47.221,0xC0,4.9609,7.3864,192.38
47.342,0xC0,4.9593,7.3003,193.5
47.345,0xC0,4.9583,7.3066,193.5
47.351,0xC0,4.959,7.3051,193.5
47.354,0xC0,4.9601,7.3012,193.5
47.359,0xC0,4.9572,7.2935,193.5
47.363,0xC0,4.9531,7.2866,193.5
47.369,0xC0,4.951,7.2633,193.5
47.372,0xC0,4.9534,7.2361,193.5
47.377,0xC0,4.957,7.2075,193.5
47.38,0xC0,4.9606,7.1832,193.5
47.385,0xC0,4.962,7.1582,193.5
47.388,0xC0,4.9655,7.1343,193.5
47.394,0xC0,4.9665,7.1123,193.5
47.397,0xC0,4.965,7.0937,193.5
47.544,0xC0,4.959,6.9048,193.5
47.55,0xC0,4.9553,6.8933,193.5
47.557,0xC0,4.9525,6.8819,193.5
47.564,0xC0,4.9501,6.8705,193.5
47.572,0xC0,4.948,6.8585,193.5
47.596,0xC0,4.9385,6.8181,194.94
47.598,0xC0,4.9232,6.8109,194.94
47.602,0xC0,4.9117,6.8058,194.94
47.752,0xC0,4.8668,6.6367,195.0
47.759,0xC0,4.8145,6.6145,195.0
47.768,0xC0,4.7707,6.5825,195.0
47.777,0xC0,4.7379,6.5612,195.0
47.784,0xC0,4.7219,6.5352,195.0
47.791,0xC0,4.711,6.5192,195.0
47.799,0xC0,4.6985,6.4984,195.0
47.802,0xC0,4.6908,6.4859,195.0
47.809,0xC0,4.6891,6.4668,195.0
47.814,0xC0,4.6886,6.4527,195.0
47.844,0xC0,4.682,6.41,195.0
47.849,0xC0,4.6919,6.4068,195.0
47.856,0xC0,4.6995,6.4008,195.0
47.861,0xC0,4.7111,6.3958,195.0
47.893,0xC0,4.7148,6.3549,195.0
47.897,0xC0,4.7303,6.3514,195.0
47.903,0xC0,4.7481,6.344,195.0
47.908,0xC0,4.7652,6.3334,195.0
47.943,0xC0,4.7775,6.2863,192.69
47.948,0xC0,4.7965,6.2821,192.69
48.061,0xC0,4.8171,6.1472,189.81
48.066,0xC0,4.849,6.1551,189.81
48.072,0xC0,4.8763,6.163,189.81
48.076,0xC0,4.9094,6.196,189.81
48.157,0xC0,4.9793,6.1583,189.56
48.163,0xC0,4.9,6.188,189.56
48.169,0xC0,4.9,6.2089,189.56
48.176,0xC0,4.9,6.2263,189.56
48.184,0xC0,4.9,6.2388,189.56
48.189,0xC0,4.9,6.2368,189.56
48.197,0xC0,4.9,6.2309,189.56
48.205,0xC0,4.9,6.222,188.88
48.26,0xC0,4.9,6.1811,188.44
48.266,0xC0,4.9,6.1781,188.44
48.273,0xC0,4.9,6.1741,188.44
48.371,0xC0,4.9,6.116,188.44
48.376,0xC0,4.9,6.1159,188.44
48.382,0xC0,4.9,6.1183,188.44
48.385,0xC0,4.9,6.1055,188.44
48.39,0xC0,4.9,6.0899,188.44
48.393,0xC0,4.9,6.0774,188.44
48.415,0xC0,4.9,6.052,188.44
48.422,0xC0,4.9,6.0381,188.44
48.424,0xC0,4.9,6.0221,188.44
48.426,0xC0,4.9,6.004,188.44
48.566,0xC0,4.9,5.8669,189.44
48.569,0xC0,4.9,5.8556,189.44
48.575,0xC0,4.9,5.8436,189.44
48.58,0xC0,4.9,5.8328,189.44
48.584,0xC0,4.9,5.818,189.44
48.614,0xC0,4.9,5.7741,189.81
48.618,0xC0,4.9,5.7515,189.81
48.669,0xC0,4.9,5.6784,190.12
48.674,0xC0,4.9,5.6619,190.12
48.679,0xC0,4.9,5.6503,190.12
48.685,0xC0,4.9,5.6443,190.12
48.693,0xC0,4.9,5.6346,190.12
48.698,0xC0,4.9,5.6275,190.12
48.772,0xC0,4.9,5.5483,191.19
48.778,0xC0,4.9,5.5577,191.19
48.785,0xC0,4.9,5.5671,191.19
48.791,0xC0,4.9,5.5759,191.19
48.817,0xC0,4.9,5.5679,191.19
48.821,0xC0,4.9,5.5774,191.19
48.826,0xC0,4.9,5.5878,191.19
48.831,0xC0,4.9,5.5956,191.19
48.863,0xC0,4.9,5.5756,191.31
48.866,0xC0,4.9,5.5778,191.31
48.91,0xC0,4.9,5.5501,191.31
48.914,0xC0,4.9,5.5524,191.31
48.92,0xC0,4.9,5.549,191.31
48.923,0xC0,4.9,5.5434,191.31
48.928,0xC0,4.9,5.5351,191.31
48.963,0xC0,4.9,5.5019,191.31
48.971,0xC0,4.9,5.4942,191.31
48.978,0xC0,4.9,5.4796,191.31
49.097,0xC0,4.9,5.3722,189.88
49.102,0xC0,4.9,5.3608,189.88
49.107,0xC0,4.9,5.3528,189.88
49.112,0xC0,4.9,5.3481,189.88
49.119,0xC0,4.9,5.335,189.88
49.125,0xC0,4.9,5.3238,189.88
49.132,0xC0,4.9,5.3122,189.88
49.136,0xC0,4.9,5.3031,189.88
49.143,0xC0,4.9,5.2921,189.88
49.15,0xC0,4.9,5.2831,188.69
49.157,0xC0,4.9,5.2745,188.69
49.163,0xC0,4.9,5.2651,188.69
49.202,0xC0,4.9,5.2284,187.5
49.208,0xC0,4.9,5.2207,187.5
49.215,0xC0,4.9,5.2145,187.5
49.221,0xC0,4.9,5.2095,187.5
49.243,0xC0,4.9,5.1902,186.69
49.249,0xC0,4.9,5.1877,186.69
49.255,0xC0,4.9,5.1855,186.69
49.29,0xC0,4.9,5.1586,186.31
49.296,0xC0,4.9,5.1598,186.31
49.304,0xC0,4.9,5.1593,186.31
49.309,0xC0,4.9,5.1581,186.31
49.319,0xC0,4.9,5.1541,186.31
49.34,0xC0,4.9,5.1399,185.5
49.348,0xC0,4.9,5.1375,185.5
49.357,0xC0,4.9,5.1355,185.5
49.363,0xC0,4.9,5.1344,185.5
49.373,0xC0,4.9,5.1319,185.5
49.383,0xC0,4.9,5.1114,184.56
49.389,0xC0,4.9,5.0894,184.56
49.395,0xC0,4.9,5.0687,184.56
49.43,0xC0,4.9,5.0231,184.06
49.434,0xC0,4.9,5.0056,184.06
49.588,0xC0,4.9,4.8509,183.56
49.591,0xC0,4.9,4.8398,183.56
49.601,0xC0,4.9,4.8272,183.56
49.604,0xC0,4.9,4.8239,183.56
49.609,0xC0,4.9,4.835,183.56
49.612,0xC0,4.9,4.8491,183.56
49.617,0xC0,4.9,4.8588,183.56
49.62,0xC0,4.9,4.861,183.56
49.626,0xC0,4.9,4.8563,183.56
49.633,0xC0,4.9,4.8533,183.56
49.64,0xC0,4.9,4.8349,183.56
49.651,0xC0,4.9,4.813,183.56
49.697,0xC0,4.9,4.7563,184.31
49.701,0xC0,4.9,4.7364,184.31
49.756,0xC0,4.9,4.6751,184.81
49.902,0xC0,4.9,4.5064,185.62
49.906,0xC0,4.9,4.4894,185.62
49.913,0xC0,4.9,4.5538,185.62
49.918,0xC0,4.9,4.6364,185.62
49.925,0xC0,4.9,4.714,185.62
49.965,0xC0,4.9,4.7736,185.81
50.105,0xC0,4.9,4.8404,186.06
50.109,0xC0,4.9,4.919,186.06
50.118,0xC0,4.9,4.9835,186.06
50.125,0xC0,4.9,5.0341,186.06
50.136,0xC0,4.9,5.0792,186.06
50.142,0xC0,4.9,5.1166,186.06
50.153,0xC0,4.9,5.1526,186.12
50.159,0xC0,4.9,5.1815,186.12
50.165,0xC0,4.9,5.1389,186.12
50.17,0xC0,4.9,5.0623,186.12
50.176,0xC0,4.9,4.9874,186.12
50.198,0xC0,4.9,4.9253,186.12
50.204,0xC0,4.9,4.8639,186.12
50.211,0xC0,4.9,4.8088,186.12
50.217,0xC0,4.9,4.7589,186.12
50.245,0xC0,4.9,4.7028,185.69
50.294,0xC0,4.9,4.6353,185.31
50.3,0xC0,4.9,4.5933,185.31
50.34,0xC0,4.9,4.5299,185.0
50.387,0xC0,4.9,4.4611,185.0
50.393,0xC0,4.9,4.418,185.0
50.4,0xC0,4.9,4.3482,185.0
50.404,0xC0,4.9,4.2769,185.0
50.413,0xC0,4.9,4.2092,185.0
50.442,0xC0,4.9,4.1181,185.0
50.448,0xC0,4.9,4.0527,185.0
50.456,0xC0,4.9,4.0023,185.0
50.52,0xC0,4.9,3.8622,184.44
50.524,0xC0,4.9,3.8191,184.44
50.616,0xC0,4.9,3.6284,183.25
50.62,0xC0,4.9,3.6013,183.25
50.628,0xC0,4.9,3.5787,183.25
50.634,0xC0,4.9,3.5511,183.25
50.641,0xC0,4.9,3.5282,183.25
50.647,0xC0,4.9,3.4999,183.25
50.667,0xC0,4.9,3.4471,183.25
50.713,0xC0,4.9,3.3466,183.25
50.716,0xC0,4.9,3.3395,183.25
50.72,0xC0,4.9,3.3313,183.25
50.76,0xC0,4.9,3.2385,183.25
50.763,0xC0,4.9,3.2188,183.25
50.767,0xC0,4.9,3.1991,183.25
50.769,0xC0,4.9,3.2021,183.25
50.809,0xC0,4.9,3.1437,183.25
50.853,0xC0,4.9,3.0876,183.25
50.854,0xC0,4.9,3.117,183.25
50.857,0xC0,4.9,3.1365,183.25
50.861,0xC0,4.9,3.1437,183.25
50.916,0xC0,4.9,3.0657,185.56
50.964,0xC0,4.9,2.9951,186.0
50.967,0xC0,4.9,2.9974,186.0
51.02,0xC0,4.9,2.9211,186.0
51.026,0xC0,4.9,2.9263,186.0
51.031,0xC0,4.9,2.9292,186.0
51.129,0xC0,4.9,2.8162,186.0
51.134,0xC0,4.9,2.8433,186.0
51.14,0xC0,4.9,2.8613,186.0
51.142,0xC0,4.9,2.8887,186.0
51.227,0xC0,4.9,2.844,186.0
51.23,0xC0,4.9,2.8955,186.0
51.234,0xC0,4.9,2.9187,186.0
51.331,0xC0,4.9,2.8428,186.0
51.332,0xC0,4.9,2.8516,186.0
51.336,0xC0,4.9,2.8568,186.0
51.339,0xC0,4.9,2.8597,186.0
51.347,0xC0,4.9,2.8595,186.0
51.352,0xC0,4.9,2.8585,186.0
51.358,0xC0,4.9,2.8566,186.0
51.361,0xC0,4.9,2.857,186.0
51.388,0xC0,4.9,2.8436,185.81
51.394,0xC0,4.9,2.8426,185.81
51.401,0xC0,4.9,2.8418,185.81
51.408,0xC0,4.9,2.8417,185.81
51.414,0xC0,4.9,2.8328,185.81
51.419,0xC0,4.9,2.8256,185.81
51.427,0xC0,4.9,2.8187,185.81
51.535,0xC0,4.9,2.7434,183.19
51.538,0xC0,4.9,2.7465,183.19
51.542,0xC0,4.9,2.7495,183.19
51.545,0xC0,4.9,2.7448,183.19
51.587,0xC0,4.9,2.7182,183.06
51.636,0xC0,4.9,2.6656,183.06
51.727,0xC0,4.9,2.5808,183.12
51.791,0xC0,4.9,2.4974,183.12
51.844,0xC0,4.9,2.4347,183.12
51.848,0xC0,4.9,2.3974,183.12
51.851,0xC0,4.9,2.3809,183.12
51.853,0xC0,4.9,2.3763,183.12
51.943,0xC0,4.9,2.3006,183.81
51.946,0xC0,4.9,2.3098,183.81
51.949,0xC0,4.9,2.3188,183.81
51.952,0xC0,4.9,2.319,183.81
51.957,0xC0,4.9,2.3059,183.81
51.961,0xC0,4.9,2.2936,183.81
51.966,0xC0,4.9,2.282,183.81
51.968,0xC0,4.9,2.2723,183.81
51.97,0xC0,4.9,2.2665,183.81
51.974,0xC0,4.9,2.2626,183.81
51.978,0xC0,4.9,2.2568,183.81
51.996,0xC0,4.9,2.2368,184.88
52.081,0xC0,4.9,2.1584,186.56
52.254,0xC0,4.9,2.0319,189.88
52.257,0xC0,4.9,2.0623,189.88
52.262,0xC0,4.9,2.0884,189.88
52.265,0xC0,4.9,2.1092,189.88
52.353,0xC0,4.9,2.0905,190.69
52.357,0xC0,4.9,2.1145,190.69
52.458,0xC0,4.9,2.1084,191.38
52.461,0xC0,4.9,2.0891,191.38
52.464,0xC0,4.9,2.0762,191.38
52.468,0xC0,4.9,2.0336,191.38
52.509,0xC0,4.9,1.9475,191.94
52.512,0xC0,4.9,1.9001,191.94
52.518,0xC0,4.9,1.8513,191.94
52.525,0xC0,4.9,1.8034,191.94
52.658,0xC0,4.9,1.6378,193.62
52.66,0xC0,4.9,1.6253,193.62
52.662,0xC0,4.9,1.6162,193.62
52.665,0xC0,4.9,1.6121,193.62
52.667,0xC0,4.9,1.6081,193.62
52.669,0xC0,4.9,1.6097,193.62
52.672,0xC0,4.9,1.6079,193.62
52.758,0xC0,4.9,1.4861,193.81
53.026,0xC0,4.9,1.1567,192.81
53.071,0xC0,4.9271,1.0922,193.12
53.074,0xC0,4.8836,1.0478,193.12
53.119,0xC0,4.8453,0.9626,193.44
53.121,0xC0,4.8503,0.93,193.44
53.185,0xC0,4.82,0.8318,193.69
53.273,0xC0,4.7756,0.7082,196.0
53.277,0xC0,4.7936,0.7162,196.0
53.283,0xC0,4.805,0.7208,196.0
53.417,0xC0,4.7406,0.6144,201.94
53.483,0xC0,4.6647,0.598,205.56
53.533,0xC0,4.5736,0.604,206.38
53.588,0xC0,4.5298,0.624,208.31
53.682,0xC0,4.4728,0.626,208.12
53.685,0xC0,4.4852,0.664,208.12
53.692,0xC0,4.503,0.6677,208.12
53.696,0xC0,4.5161,0.6708,208.12
53.7,0xC0,4.5292,0.6697,208.12
53.702,0xC0,4.5416,0.6434,208.12
53.786,0xC0,4.5104,0.5763,208.12
53.91,0xC0,4.5163,0.4972,206.75
53.962,0xC0,4.5598,0.473,206.75
54.01,0xC0,4.6075,0.4718,206.75
54.015,0xC0,4.651,0.4909,206.75
54.023,0xC0,4.686,0.4984,206.75
54.057,0xC0,4.7171,0.4937,206.75
54.061,0xC0,4.7401,0.5011,206.75
54.064,0xC0,4.7614,0.5073,206.75
54.068,0xC0,4.7803,0.5128,206.75
54.104,0xC0,4.8059,0.5055,206.75
54.109,0xC0,4.8206,0.5047,206.75
54.114,0xC0,4.8334,0.5036,206.75
54.12,0xC0,4.8372,0.4962,206.75
54.153,0xC0,4.8487,0.476,206.75
54.197,0xC0,4.8603,0.4442,204.5
54.199,0xC0,4.8579,0.4334,204.5
54.204,0xC0,4.8567,0.4229,204.5
54.206,0xC0,4.8556,0.4141,204.5
54.211,0xC0,4.8549,0.4059,204.5
54.246,0xC0,4.8624,0.3834,204.69
54.249,0xC0,4.8592,0.3799,204.69
54.253,0xC0,4.8544,0.3766,204.69
54.299,0xC0,4.8596,0.3526,205.56
54.302,0xC0,4.854,0.3515,205.56
54.4,0xC0,4.8663,0.306,205.56
54.403,0xC0,4.855,0.3077,205.56
54.5,0xC0,4.8533,0.2694,211.81
54.502,0xC0,4.8071,0.2653,211.81
54.506,0xC0,4.7927,0.2605,211.81
54.509,0xC0,4.7892,0.2555,211.81
54.547,0xC0,4.7895,0.2365,215.06
54.55,0xC0,4.7902,0.2328,215.06
54.554,0xC0,4.7933,0.228,215.06
54.558,0xC0,4.7978,0.2212,215.06
54.598,0xC0,4.8024,0.1974,215.06
54.601,0xC0,4.8059,0.1934,215.06
54.606,0xC0,4.8088,0.1903,215.06
54.611,0xC0,4.8114,0.1871,215.06
54.707,0xC0,4.8186,0.1389,215.06
54.71,0xC0,4.8225,0.1388,215.06
54.714,0xC0,4.8267,0.1382,215.06
54.718,0xC0,4.8185,0.1258,215.06
54.722,0xC0,4.8111,0.1145,215.06
54.725,0xC0,4.8013,0.1021,215.06
54.727,0xC0,4.794,0.0889,215.06
54.73,0xC0,4.7846,0.0836,215.06
54.733,0xC0,4.7752,0.0804,215.06
54.735,0xC0,4.7667,0.079,215.06
54.762,0xC0,4.7566,0.0651,215.06
54.912,0xC0,4.7264,0.1,246.19
54.917,0xC0,4.7142,0.0048,246.19
54.921,0xC0,4.7123,0.1,246.19
54.924,0xC0,4.7107,0.1,246.19
54.929,0xC0,4.7114,0.1,246.19
54.961,0xC0,4.7089,0.1,250.19
55.01,0xC0,4.7332,0.1,254.75
55.012,0xC0,4.7618,0.1,254.75
55.057,0xC0,4.7931,0.1,259.44
55.062,0xC0,4.8187,0.1,259.44
55.066,0xC0,4.8424,0.1,259.44
55.103,0xC0,4.8717,0.1,259.44
55.182,0xC0,4.8886,0.1,269.06
55.231,0xC0,4.893,0.1,271.0
55.234,0xC0,4.8614,0.1,271.0
55.356,0xC0,4.8338,0.1,275.5
55.53,0xC0,4.7674,0.1,278.12
55.532,0xC0,4.7167,0.1,278.12
55.535,0xC0,4.6838,0.1,278.12
55.537,0xC0,4.6613,0.1,278.12
55.542,0xC0,4.6445,0.1,278.12
55.545,0xC0,4.6413,0.1,278.12
55.549,0xC0,4.6421,0.1,278.12
55.555,0xC0,4.6447,0.1,278.88
55.56,0xC0,4.6585,0.1,278.88
55.566,0xC0,4.6732,0.1,278.88
55.57,0xC0,4.6867,0.1,278.88
55.577,0xC0,4.6988,0.1,278.88
55.683,0xC0,4.6901,0.1,282.25
55.923,0xC0,4.6674,0.1,285.38
56.036,0xC0,4.5606,0.1,286.19
56.041,0xC0,4.5048,0.1,286.19
56.139,0xC0,4.4206,0.1,288.0
56.142,0xC0,4.391,0.1,288.0
56.391,0xC0,4.257,0.1,288.38
56.55,0xC0,4.0463,0.1,287.19
56.553,0xC0,3.9453,0.1,287.19
56.558,0xC0,3.858,0.1,287.19
56.653,0xC0,3.6662,0.1,287.81
56.656,0xC0,3.584,0.1,287.81
56.661,0xC0,3.5165,0.1,287.81
56.664,0xC0,3.4583,0.1,287.81
56.672,0xC0,3.3308,0.1,287.81
56.675,0xC0,3.2515,0.1,287.81
56.679,0xC0,3.1853,0.1,287.81
56.682,0xC0,3.1508,0.1,287.81
56.686,0xC0,3.1219,0.1,287.81
56.703,0xC0,3.077,0.1,287.56
56.708,0xC0,3.0629,0.1,287.56
56.77,0xC0,2.9549,0.1,287.56
56.817,0xC0,2.8961,0.1,287.56
56.863,0xC0,2.848,0.1,287.56
57.121,0xC0,2.6091,0.1,292.38
57.176,0xC0,2.7492,0.1,293.56
57.179,0xC0,2.8589,0.1,293.56
57.185,0xC0,2.9216,0.1,293.56
57.19,0xC0,2.9686,0.1,293.56
57.224,0xC0,2.9963,0.1,294.5
57.227,0xC0,3.0302,0.1,294.5
57.233,0xC0,3.0565,0.1,294.5
57.371,0xC0,3.0531,0.1,297.5
57.374,0xC0,3.0849,0.1,297.5
57.379,0xC0,3.1102,0.1,297.5
57.381,0xC0,3.1329,0.1,297.5
57.384,0xC0,3.1538,0.1,297.5
57.387,0xC0,3.1761,0.1,297.5
57.391,0xC0,3.1859,0.1,297.5
57.422,0xC0,3.2095,0.1,295.56
57.427,0xC0,3.2357,0.1,295.56
57.442,0xC0,3.2598,0.1,295.56
57.446,0xC0,3.2814,0.1,295.56
57.572,0xC0,3.3309,0.1,295.56
57.575,0xC0,3.3646,0.1,295.56
57.578,0xC0,3.3988,0.1,295.56
57.581,0xC0,3.4281,0.1,295.56
57.584,0xC0,3.4394,0.1,295.56
57.587,0xC0,3.4345,0.1,295.56
57.673,0xC0,3.4605,0.1,295.56
57.676,0xC0,3.4529,0.1,295.56
57.685,0xC0,3.4504,0.1,295.56
57.69,0xC0,3.4491,0.1,295.56
57.698,0xC0,3.4477,0.1,295.56
57.703,0xC0,3.4461,0.1,295.56
57.78,0xC0,3.4616,0.1,281.06
57.785,0xC0,3.4446,0.1,281.06
57.792,0xC0,3.4265,0.1,281.06
57.798,0xC0,3.4102,0.1,281.06
57.827,0xC0,3.4542,0.1,281.06
57.831,0xC0,3.5202,0.1,281.06
57.835,0xC0,3.5794,0.1,281.06
57.878,0xC0,3.6579,0.1,281.06
57.881,0xC0,3.7032,0.1,281.06
57.886,0xC0,3.737,0.1,281.06
57.891,0xC0,3.7273,0.1,281.06
57.984,0xC0,3.791,0.1,281.06
57.988,0xC0,3.7933,0.1,281.06
57.996,0xC0,3.8002,0.1,281.06
58.0,0xC0,3.8075,0.1,281.06
58.007,0xC0,3.8138,0.1,281.06
58.013,0xC0,3.8196,0.1,281.06
58.019,0xC0,3.8249,0.1,281.06
58.025,0xC0,3.8347,0.1,281.06
58.032,0xC0,3.8482,0.1,281.06
58.04,0xC0,3.8578,0.1,281.06
58.046,0xC0,3.8682,0.1,281.06
58.053,0xC0,3.8777,0.1,281.06
58.061,0xC0,3.8854,0.1,281.06
58.066,0xC0,3.8943,0.1,281.06
58.198,0xC0,3.992,0.1,275.12
58.205,0xC0,3.9949,0.1,275.12
58.21,0xC0,3.9968,0.1,275.12
58.214,0xC0,3.9967,0.1,275.12
58.218,0xC0,4.0308,0.1,275.12
58.222,0xC0,4.0713,0.1,275.12
58.226,0xC0,4.1072,0.1,275.12
58.232,0xC0,4.138,0.1,275.12
58.239,0xC0,4.1569,0.1,275.12
58.245,0xC0,4.1724,0.1,275.12
58.251,0xC0,4.1878,0.1,275.12
58.256,0xC0,4.1948,0.1,275.12
58.265,0xC0,4.204,0.1,275.12
58.272,0xC0,4.2127,0.1,275.12
58.278,0xC0,4.2259,0.1,275.12
58.283,0xC0,4.2338,0.1,275.38
58.289,0xC0,4.2427,0.1,275.38
58.295,0xC0,4.2531,0.1,275.38
58.301,0xC0,4.2529,0.1,275.38
58.396,0xC0,4.3418,0.1,275.38
58.402,0xC0,4.3338,0.1,275.19
58.407,0xC0,4.3275,0.1,274.88
58.411,0xC0,4.3239,0.1,274.75
58.417,0xC0,4.3207,0.1,274.75
58.424,0xC0,4.3186,0.1,274.75
58.429,0xC0,4.3153,0.1,274.75
58.437,0xC0,4.315,0.1,274.75
58.442,0xC0,4.3131,0.1,274.75
58.45,0xC0,4.3113,0.1,274.56
58.456,0xC0,4.3107,0.1,274.56
58.464,0xC0,4.3089,0.1,274.56
58.469,0xC0,4.308,0.1,274.56
58.547,0xC0,4.3475,0.1,274.56
58.858,0xC0,4.4742,0.1,274.31
58.906,0xC0,4.4704,0.1,274.31
58.91,0xC0,4.4784,0.1,274.31
58.961,0xC0,4.5414,0.1,274.31
58.967,0xC0,4.5825,0.1,274.31
59.109,0xC0,4.6891,0.1,278.0
59.114,0xC0,4.6798,0.1,278.0
59.121,0xC0,4.6573,0.1,278.0
59.452,0xC0,4.8681,0.1,311.94
59.503,0xC0,4.9316,0.1,320.12
59.508,0xC0,4.9466,0.1,320.12
59.518,0xC0,4.9073,0.1,320.12
59.551,0xC0,4.8921,0.1,328.06
59.554,0xC0,4.87,0.1,328.06
59.562,0xC0,4.8542,0.1,328.06
59.567,0xC0,4.8424,0.1,328.06
59.727,0xC0,4.8777,0.1,345.94
59.734,0xC0,4.8546,0.1,345.94
59.996,0xC0,4.8561,0.1,7.44
60.133,0xC0,4.8169,0.1,15.31
60.14,0xC0,4.7073,0.1,15.31
60.147,0xC0,4.6346,0.1,15.31
60.153,0xC0,4.5836,0.1,15.31
